a00a_1|a00a_2b|aa|a01|a02|a03|a04|a05|a06|a07|a07_1|a07_2|a07_3|ea|e01|e02|ea2|q01|q02|q03|q03_1|q04|q04_1|q04_2|q04_3|q04_4|q04_5|q04_6|q04_7|q04_8|q04_9|q05|q05_1|q05_2|q05_3|q06|q06_1|q06_2|q06_3|q06_4|q06_5|q06_6|q06_7|q06_8|q06_9|q06_10|q06_1_1|q07|q08|q09|q09_1|q09_2|q09_3|q09_4|q09_5|q09_6|q09_7|q09_8|q10|q10_1|q10_2|q10_3|q10_4|q10_5|q10_6|q10_7
D|1846|Continuar|998|998|76.06275|09.91807|2929|49|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
D|1846|Continuar|998|998|76.06275|09.91807|2929|49|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1846|Continuar|998|998|76.06275|09.91807|2929|49|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1846|Continuar|998|998|76.06275|09.91807|2929|49|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
D|1846|Continuar|998|998|76.06275|09.91807|2929|49|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Shiraco|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
D|1846|Continuar|998|998|76.06275|09.91807|2929|49|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
D|1846|Continuar|998|998|76.06275|09.91807|2929|49|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
D|1846|Continuar|998|998|76.06275|09.91807|2929|49|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Callampa|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Gongapa, jongapa|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Monte piña|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Aumentado|No||||||||||G|No|No|No|No|No|No|Si
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Puru Puru|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Aumentado|No||||||||||G|No|No|No|No|No|No|Si
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Shaca Shaca|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Shiraco|No||Si|Si|No|No|No|No|No|No|No||No|Si|No||No|Si|Si|No|No|No|No|No|No|No||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Tucllish|Si|ABCD|Si|Si|Si|Si|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
D|1847|Continuar|carretera picahuay|998|76.05446|09.91552|2702|50|Molino-Umari|||Picahuay|Continuar|9|4|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Cushuro, cushuru|No||Si|No|No|No|No|No|No|No|No||No|Si|No||Si|No|No|No|No|No|No|No|No|No||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Gongapa, jongapa|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Jaramullaca|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Monte papaya|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Pucumpuy|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Shaca Shaca|No||No|No|No|No|No|No|No|No|No|||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Shillanco|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Shiraco|No||Si|No|No|No|No|No|No|No|No||No|Si|No||No|Si|Si|No|No|No|No|No|No|No||||||||||||||No|No|No|No|No|No|Si
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Tucllish|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
C|1848|Continuar|picahuay|998|76.05990|9.91936|2615|26|Molino-Umari|||Picahuay|Continuar|7|1|Continuar|2|Si|Yuyo, ñapus|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Se mantiene igual|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Monte papaya|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Monte purupuru|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Pucumpuy|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Shillanco|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
C|1849|Continuar||998|||2000|5|Molino-Umari|||Picahuay|Continuar|4|2|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Callampa|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No||No|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Gongapa, jongapa|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Mullaca|Si|I|No|No|No|No|No|No|No|No|Si|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Pucumpuy|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Aumentado|No||||||||||G|No|No|No|No|No|No|Si
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Puczato|No||Si|No|No|No|No|No|No|No|No||No|Si|No|||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Puru Puru|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
B|1853|Continuar|huagamulli|998|76.06342|09.91574|2939|45|Molino-Umari|||Picahuay|Continuar|4|1|Continuar|1|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Gongapa, jongapa|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||No sabe|No||||||||||G|No|No|No|No|No|No|Si
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Monte papaya|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||No sabe|No||||||||||G|No|No|No|No|No|No|Si
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Monte piña|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||No sabe|No||||||||||G|No|No|No|No|No|No|Si
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Pucumpuy|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||ABCE|Si|Si|Si|No|Si|No|No
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Shillanco|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Tucllish|Si|B|No|Si|No|No|No|No|No|No|No||No|No|No|||||||||||||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
A|1854|Continuar|picahuay|0|76.05659|09.91754|2752|189|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|1|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Callampa|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Chilipruta|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
